name,image_local_path,lat,lng
Mabu-KKO Chi - KĐT Phú Mỹ Hưng,images/restaurant/Mabu-KKO Chi - KĐT Phú Mỹ Hưng/cover.jpg,10.72408010144848, 106.72842865284636
Thế Giới Bò - Vĩnh Khánh,images/restaurant/Thế Giới Bò - Vĩnh Khánh/cover.jpg,10.76417251007895, 106.70121402216095
Quán Tới Bến - Bến Vân Đồn,images/restaurant/Quán Tới Bến - Bến Vân Đồn/cover.jpg,10.762079952503134, 106.6979322663396
Chic Restaurant - Bay Hotel,images/restaurant/Chic Restaurant - Bay Hotel/cover.jpg,10.781263760130596, 106.70619785284694
Cozy Eatery & Bar - Nguyễn Thị Minh Khai,images/restaurant/Cozy Eatery & Bar - Nguyễn Thị Minh Khai/cover.jpg,10.772685025482996, 106.68702526633975
Ẩm Thực Chay Tuệ - Mai Thị Lựu,images/restaurant/Ẩm Thực Chay Tuệ - Mai Thị Lựu/cover.jpg,10.79217523177921, 106.69836170866841
Chang - Bình Tân,images/restaurant/Chang - Bình Tân/cover.jpg,10.751617815795369, 106.61174573935381
Hoa Viên Craft Brewery - Nguyễn Thị Minh Khai,images/restaurant/Hoa Viên Craft Brewery - Nguyễn Thị Minh Khai/cover.jpg,10.786116792992955, 106.6992285240113
King BBQ Buffet – SC Vivo City,images/restaurant/King BBQ Buffet – SC Vivo City/cover.jpg,10.730057973101763, 106.70322122216061
Quán Lẩu Bò Sài Gòn D2 - Nguyễn Gia Trí,images/restaurant/Quán Lẩu Bò Sài Gòn D2 - Nguyễn Gia Trí/cover.jpg,10.809037135988648, 106.71720712216155
Chang – Cao Thắng,images/restaurant/Chang – Cao Thắng/cover.jpg,10.768976066919393, 106.68375043750389
Soi Thai - Nguyễn Tri Phương,images/restaurant/Soi Thai - Nguyễn Tri Phương/cover.jpg,10.761059011497228, 106.66879830866813
The Chill - Trần Hưng Đạo,images/restaurant/The Chill - Trần Hưng Đạo/cover.jpg,10.766775028797277, 106.69376005099666
Lẩu Gà Ớt Hiểm 109 - Hoàng Diệu 2,images/restaurant/Lẩu Gà Ớt Hiểm 109 - Hoàng Diệu 2/cover.jpg,10.854970547487255, 106.76782738339934
Cơm Niêu Thiên Lý - Cityland,images/restaurant/Cơm Niêu Thiên Lý - Cityland/cover.jpg,10.834267516450279, 106.67058489517602
Reski Hotpot - Parc Mall,images/restaurant/Reski Hotpot - Parc Mall/cover.jpg,10.740730996447748, 106.67859866662276
Cháo Sườn Chú Chen - Nguyễn Trãi,images/restaurant/Cháo Sườn Chú Chen - Nguyễn Trãi/cover.jpg,10.763063190779713, 106.68689537983241
Chay Araham - Cao Thắng,images/restaurant/Chay Araham - Cao Thắng/cover.jpg,10.775357720684624, 106.67454246633973
Aka House – Vạn Hạnh Mall,images/restaurant/Aka House – Vạn Hạnh Mall/cover.jpg,10.7707355867466, 106.66968999517543
Nhà hàng Tàu Bến Nghé - Nguyễn Tất Thành,images/restaurant/Nhà hàng Tàu Bến Nghé - Nguyễn Tất Thành/cover.jpg,10.767164988401436, 106.70824939517533
Nhà hàng Chay Phạm Nghiêm Trai Bongensai - Nguyễn Đăng Giai,images/restaurant/Nhà hàng Chay Phạm Nghiêm Trai Bongensai - Nguyễn Đăng Giai/cover.jpg,10.802612457103761, 106.73717042401148
Nhà hàng Steakhouse The Fan - Khu Biệt Thự Kim Long,images/restaurant/Nhà hàng Steakhouse The Fan - Khu Biệt Thự Kim Long/cover.jpg,10.721773270896641, 106.70220556818926
Nhà hàng OLiu Đỏ - Hoàng Diệu,images/restaurant/Nhà hàng OLiu Đỏ - Hoàng Diệu/cover.jpg,10.764013230345471, 106.70404936818962
Nhà hàng Cow Express – Bít tết bò Mỹ – Sư Vạn Hạnh,images/restaurant/Nhà hàng Cow Express – Bít tết bò Mỹ – Sư Vạn Hạnh/cover.jpg,10.773463882671958, 106.66867137983246
Ẩm Thực Quê Nhà - Thành Thái,images/restaurant/Ẩm Thực Quê Nhà - Thành Thái/cover.jpg,10.769356667228175, 106.66624643750386
Quán Nướng Yaki - Tân Sơn Nhì,images/restaurant/Quán Nướng Yaki - Tân Sơn Nhì/cover.jpg,10.794025457446855, 106.62894521051854
Somtam Zaap - Nguyễn Thị Minh Khai,images/restaurant/Somtam Zaap - Nguyễn Thị Minh Khai/cover.jpg,10.78304527726784, 106.69783433935412
Buffet Lẩu Nướng Macao - Hàn Quốc - Trần Hưng Đạo B,images/restaurant/Buffet Lẩu Nướng Macao - Hàn Quốc - Trần Hưng Đạo B/cover.jpg,10.751894921554474, 106.65876552459822
Kingscross - Global City,images/restaurant/Kingscross - Global City/cover.jpg,10.80046563230414, 106.77907246819017
Thai Market - Giga Mall,images/restaurant/Thai Market - Giga Mall/cover.jpg,10.827789970151679, 106.72112736449034
Livannah - Sips & Bites - Nguyễn Ư Dĩ,images/restaurant/Livannah - Sips & Bites - Nguyễn Ư Dĩ/cover.jpg,10.805924745405944, 106.74218940866854
MATSURI - Japanese Restaurant - Vincom Mega Mall Thảo Điền,images/restaurant/MATSURI - Japanese Restaurant - Vincom Mega Mall Thảo Điền/cover.jpg,10.802569708696506, 106.74058745284708
Chill Thái - Quận 7,images/restaurant/Chill Thái - Quận 7/cover.jpg,10.7293829801812, 106.72555346765279
Kobe Teppanyaki - Tú Xương,images/restaurant/Kobe Teppanyaki - Tú Xương/cover.jpg,10.783640455610293, 106.68936480866837
O2 Seafood - Song Hành,images/restaurant/O2 Seafood - Song Hành/cover.jpg,10.801529780546915, 106.74565330866852
Le Monde Steak - Cao Thắng,images/restaurant/Le Monde Steak - Cao Thắng/cover.jpg,10.770603469001461, 106.6817523298325
Hoàng Yến Cuisine - Hai Bà Trưng,images/restaurant/Hoàng Yến Cuisine - Hai Bà Trưng/cover.jpg,10.785063415181783, 106.695996752847
Cơm Niêu Thiên Lý - Đường Số 7,images/restaurant/Cơm Niêu Thiên Lý - Đường Số 7/cover.jpg,10.75225587979537, 106.61267386633945
Higuchi Sushi & Grill - Empire City,images/restaurant/Higuchi Sushi & Grill - Empire City/cover.jpg,10.767988307970057, 106.71276959517537
Thẩm Quán - Điện Biên Phủ,images/restaurant/Thẩm Quán - Điện Biên Phủ/cover.jpg,10.802036702666562, 106.71196969517572
Chảo Cá - Crescent Mall,images/restaurant/Chảo Cá - Crescent Mall/cover.jpg,10.729178460877653, 106.71891601051784
Cheer House Restaurant - Lê Ngô Cát,images/restaurant/Cheer House Restaurant - Lê Ngô Cát/cover.jpg,10.776877481594001, 106.68526706633975
Link Bistro Café - La Siesta Premium Saigon Central - Lê Anh Xuân,images/restaurant/Link Bistro Café - La Siesta Premium Saigon Central - Lê Anh Xuân/cover.jpg,10.77197350031117, 106.69495445422655
Hoàng Ty Premium - Đường số 41,images/restaurant/Hoàng Ty Premium - Đường số 41/cover.jpg,10.73757036317164, 106.71127609517495
Việt Phố - Lê Quý Đôn,images/restaurant/Việt Phố - Lê Quý Đôn/cover.jpg,10.783550440623138, 106.68833190866836
The V Fusion - An Phú,images/restaurant/The V Fusion - An Phú/cover.jpg,10.808872882137178, 106.75061235284724
Twilight Sky Bar Sai Gon - Lý Tự Trọng,images/restaurant/Twilight Sky Bar Sai Gon - Lý Tự Trọng/cover.jpg,10.77328360723217, 106.69573193935403
Canalis Club - Nam Kỳ Khởi Nghĩa,images/restaurant/Canalis Club - Nam Kỳ Khởi Nghĩa/cover.jpg,10.787513777917015, 106.68680043750408
BRUX Belgian Capital Beer - Trần Quốc Hoàn,images/restaurant/BRUX Belgian Capital Beer - Trần Quốc Hoàn/cover.jpg,10.806043822521241, 106.66421063750434
Cơm Niêu Làng Tre - Lê Quang Định,images/restaurant/Cơm Niêu Làng Tre - Lê Quang Định/cover.jpg,10.811715357126396, 106.6909229798329
Cow Express - Lê Văn Sỹ,images/restaurant/Cow Express - Lê Văn Sỹ/cover.jpg,10.794196374396506, 106.66883830866843
Chiba - Yakiniku Nướng Nhật Bản - Hoàng Hoa Thám,images/restaurant/Chiba - Yakiniku Nướng Nhật Bản - Hoàng Hoa Thám/cover.jpg,10.800770026043114, 106.64709353750426
Ẩm Thực Sân Vườn Mái Lá – Đường Số 36,images/restaurant/Ẩm Thực Sân Vườn Mái Lá – Đường Số 36/cover.jpg,10.741457061269317, 106.70892059517507
Saigon 3 - Tú Xương,images/restaurant/Saigon 3 - Tú Xương/cover.jpg,10.783997855334439, 106.68962917983261
Làng Vũ Đại - Song Hành,images/restaurant/Làng Vũ Đại - Song Hành/cover.jpg,10.800951609606583, 106.74198389517576
Mợ Mê Ốc - Cách Mạng Tháng 8,images/restaurant/Mợ Mê Ốc - Cách Mạng Tháng 8/cover.jpg,10.77845972409414, 106.6811202889732
Cơm Tấm Thuận Kiều - Tôn Thất Tùng,images/restaurant/Cơm Tấm Thuận Kiều - Tôn Thất Tùng/cover.jpg,10.769400307079488, 106.68944275284683
Steersman Brewery Taproom - Phan Kế Bính,images/restaurant/Steersman Brewery Taproom - Phan Kế Bính/cover.jpg,10.791079788987231, 106.69848242401143
Maison Mận-Đỏ Restaurant - Trần Nhật Duật,images/restaurant/Maison Mận-Đỏ Restaurant - Trần Nhật Duật/cover.jpg,10.793384587126347, 106.69011989332557
Chanh Bistro Rooftop Saigon - Lý Tự Trọng,images/restaurant/Chanh Bistro Rooftop Saigon - Lý Tự Trọng/cover.jpg,10.772909925356819, 106.69565096633967
Ẩm Thực Việt Phố - Đường Số 24B,images/restaurant/Ẩm Thực Việt Phố - Đường Số 24B/cover.jpg,10.752393236854905, 106.6110963240109
Mr Craft - Craft Beer & Wine - Cao Triều Phát,images/restaurant/Mr Craft - Craft Beer & Wine - Cao Triều Phát/cover.jpg,10.73225950694353, 106.70958485284648
Boomerang Bistro Saigon - Tôn Dật Tiên,images/restaurant/Boomerang Bistro Saigon - Tôn Dật Tiên/cover.jpg,10.726462292732732, 106.72042505284622
Chay Xanh - Nguyễn Trọng Tuyển,images/restaurant/Chay Xanh - Nguyễn Trọng Tuyển/cover.jpg,10.797917850190341, 106.66780930866857
Phở 2000,images/restaurant/Phở 2000/cover.jpg,10.772904604903422, 106.69677362402761
Bánh mì 37,images/restaurant/Bánh mì 37/cover.jpg,10.77088902565285, 106.69254341053417
Nhậu 33,images/restaurant/Nhậu 33/cover.jpg,10.771530021248546, 106.69186748562872
